"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"9:22:38.1815525 PM","Explorer.EXE","9848","CreateFile","D:\confidential-memo.pdf","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.1815666 PM","Explorer.EXE","9848","QueryNetworkOpenInformationFile","D:\confidential-memo.pdf","SUCCESS","CreationTime: 9/12/2026 7:27:05 PM, LastAccessTime: 9/12/2026 12:00:00 AM, LastWriteTime: 9/10/2026 3:38:34 PM, ChangeTime: 1/1/1601 2:00:00 AM, AllocationSize: 1/1/1601 2:00:00 AM, EndOfFile: 1/1/1601 2:00:00 AM, FileAttributes: A"
"9:22:38.1815758 PM","Explorer.EXE","9848","FileSystemControl","D:\confidential-memo.pdf","INVALID DEVICE REQUEST","Control: FSCTL_CREATE_OR_GET_OBJECT_ID"
"9:22:38.1815849 PM","Explorer.EXE","9848","CloseFile","D:\confidential-memo.pdf","SUCCESS",""
"9:22:38.1820795 PM","Explorer.EXE","9848","CreateFile","D:\","SUCCESS","Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.1821069 PM","Explorer.EXE","9848","QueryRemoteProtocolInformation","D:\","INVALID PARAMETER",""
"9:22:38.1821168 PM","Explorer.EXE","9848","QueryDirectory","D:\confidential-memo.pdf","SUCCESS","FileInformationClass: FileIdBothDirectoryInformation, Filter: confidential-memo.pdf, 2: confidential-memo.pdf"
"9:22:38.1821547 PM","Explorer.EXE","9848","CloseFile","D:\","SUCCESS",""
"9:22:38.1822319 PM","Explorer.EXE","9848","CreateFile","D:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.1822520 PM","Explorer.EXE","9848","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.1822647 PM","Explorer.EXE","9848","QueryInformationVolume","D:\","SUCCESS","VolumeCreationTime: 1/1/1601 2:00:00 AM, VolumeSerialNumber: 3CE5-D415, SupportsObjects: False, VolumeLabel: "
"9:22:38.1822743 PM","Explorer.EXE","9848","CloseFile","D:\","SUCCESS",""
"9:22:38.1823502 PM","Explorer.EXE","9848","CreateFile","D:\confidential-memo.pdf","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.1823654 PM","Explorer.EXE","9848","QueryNetworkOpenInformationFile","D:\confidential-memo.pdf","SUCCESS","CreationTime: 9/12/2026 7:27:05 PM, LastAccessTime: 9/12/2026 12:00:00 AM, LastWriteTime: 9/10/2026 3:38:34 PM, ChangeTime: 1/1/1601 2:00:00 AM, AllocationSize: 1/1/1601 2:00:00 AM, EndOfFile: 1/1/1601 2:00:00 AM, FileAttributes: A"
"9:22:38.1823753 PM","Explorer.EXE","9848","FileSystemControl","D:\confidential-memo.pdf","INVALID DEVICE REQUEST","Control: FSCTL_CREATE_OR_GET_OBJECT_ID"
"9:22:38.1823851 PM","Explorer.EXE","9848","CloseFile","D:\confidential-memo.pdf","SUCCESS",""
"9:22:38.2614648 PM","Explorer.EXE","9848","CreateFile","D:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.2614985 PM","Explorer.EXE","9848","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.2615154 PM","Explorer.EXE","9848","QueryInformationVolume","D:\","SUCCESS","VolumeCreationTime: 1/1/1601 2:00:00 AM, VolumeSerialNumber: 3CE5-D415, SupportsObjects: False, VolumeLabel: "
"9:22:38.2615265 PM","Explorer.EXE","9848","CloseFile","D:\","SUCCESS",""
"9:22:38.2615675 PM","Explorer.EXE","9848","CreateFile","D:\","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.2615995 PM","Explorer.EXE","9848","QueryNetworkOpenInformationFile","D:\","SUCCESS","CreationTime: 1/1/1980 12:00:00 AM, LastAccessTime: 1/1/1980 12:00:00 AM, LastWriteTime: 1/1/1980 12:00:00 AM, ChangeTime: 1/1/1601 2:00:00 AM, AllocationSize: 1/1/1601 2:00:00 AM, EndOfFile: 1/1/1601 2:00:00 AM, FileAttributes: D"
"9:22:38.2616102 PM","Explorer.EXE","9848","FileSystemControl","D:\","INVALID DEVICE REQUEST","Control: FSCTL_CREATE_OR_GET_OBJECT_ID"
"9:22:38.2616202 PM","Explorer.EXE","9848","CloseFile","D:\","SUCCESS",""
"9:22:38.2705365 PM","Explorer.EXE","9848","CreateFile","D:\confidential-memo.pdf","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.2705622 PM","Explorer.EXE","9848","FileSystemControl","D:\confidential-memo.pdf","INVALID DEVICE REQUEST","Control: FSCTL_CREATE_OR_GET_OBJECT_ID"
"9:22:38.2705736 PM","Explorer.EXE","9848","CloseFile","D:\confidential-memo.pdf","SUCCESS",""
"9:22:38.2897753 PM","Acrobat.exe","5444","CreateFile","D:\agm.ini","NAME NOT FOUND","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open No Recall, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"9:22:38.2898227 PM","Acrobat.exe","5444","CreateFile","D:\","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open No Recall, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.2898708 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.2898904 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.2900031 PM","Acrobat.exe","5444","QueryNormalizedNameInformationFile","D:\","SUCCESS",""
"9:22:38.2900425 PM","Acrobat.exe","5444","CloseFile","D:\","SUCCESS",""
"9:22:38.2902722 PM","Acrobat.exe","5444","CreateFile","D:\agm.ini","NAME NOT FOUND","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open No Recall, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"9:22:38.2903066 PM","Acrobat.exe","5444","CreateFile","D:\","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open No Recall, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.2903415 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.2903667 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.2904422 PM","Acrobat.exe","5444","QueryNormalizedNameInformationFile","D:\","SUCCESS",""
"9:22:38.2904692 PM","Acrobat.exe","5444","CloseFile","D:\","SUCCESS",""
"9:22:38.8695636 PM","Acrobat.exe","5444","CreateFile","D:\","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open No Recall, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.8696026 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.8696141 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.8696700 PM","Acrobat.exe","5444","QueryNormalizedNameInformationFile","D:\","SUCCESS",""
"9:22:38.8696854 PM","Acrobat.exe","5444","CloseFile","D:\","SUCCESS",""
"9:22:38.8697158 PM","Acrobat.exe","5444","CreateFile","D:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.8697385 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.8697477 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.8698187 PM","Acrobat.exe","26588","QueryDirectory","D:\confidential-memo.pdf","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: confidential-memo.pdf, 2: confidential-memo.pdf"
"9:22:38.8698627 PM","Acrobat.exe","26588","CloseFile","D:\","SUCCESS",""
"9:22:38.8703318 PM","Acrobat.exe","5444","CreateFile","D:\","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open No Recall, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.8703571 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.8703664 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.8704475 PM","Acrobat.exe","5444","QueryNormalizedNameInformationFile","D:\","SUCCESS",""
"9:22:38.8704599 PM","Acrobat.exe","5444","CloseFile","D:\","SUCCESS",""
"9:22:38.8705113 PM","Acrobat.exe","5444","CreateFile","D:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.8705381 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.8705483 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.8705829 PM","Acrobat.exe","26588","QueryDirectory","D:\confidential-memo.pdf","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: confidential-memo.pdf, 2: confidential-memo.pdf"
"9:22:38.8706044 PM","Acrobat.exe","26588","CloseFile","D:\","SUCCESS",""
"9:22:38.8728219 PM","Acrobat.exe","5444","CreateFile","D:\","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open No Recall, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.8728636 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.8728783 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.8729388 PM","Acrobat.exe","5444","QueryNormalizedNameInformationFile","D:\","SUCCESS",""
"9:22:38.8729604 PM","Acrobat.exe","5444","CloseFile","D:\","SUCCESS",""
"9:22:38.8730237 PM","Acrobat.exe","5444","CreateFile","D:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.8730603 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.8730907 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:38.8731449 PM","Acrobat.exe","26588","QueryDirectory","D:\confidential-memo.pdf","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: confidential-memo.pdf, 2: confidential-memo.pdf"
"9:22:38.8731789 PM","Acrobat.exe","26588","CloseFile","D:\","SUCCESS",""
"9:22:38.8744766 PM","Acrobat.exe","5444","CreateFile","D:\confidential-memo.pdf","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open No Recall, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.8745089 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\confidential-memo.pdf","SUCCESS","Name: \confidential-memo.pdf"
"9:22:38.8745194 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\confidential-memo.pdf","SUCCESS","Name: \confidential-memo.pdf"
"9:22:38.8745834 PM","Acrobat.exe","5444","QueryNormalizedNameInformationFile","D:\confidential-memo.pdf","SUCCESS",""
"9:22:38.8745975 PM","Acrobat.exe","5444","CloseFile","D:\confidential-memo.pdf","SUCCESS",""
"9:22:38.8746937 PM","Acrobat.exe","5444","CreateFile","D:\confidential-memo.pdf","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.8747492 PM","Acrobat.exe","5444","FileSystemControl","D:\confidential-memo.pdf","INVALID DEVICE REQUEST","Control: 0x90390 (Device:0x9 Function:228 Method: 0)"
"9:22:38.8747630 PM","Acrobat.exe","5444","QueryBasicInformationFile","D:\confidential-memo.pdf","SUCCESS","CreationTime: 9/12/2026 7:27:05 PM, LastAccessTime: 9/12/2026 12:00:00 AM, LastWriteTime: 9/10/2026 3:38:34 PM, ChangeTime: 1/1/1601 2:00:00 AM, FileAttributes: A"
"9:22:38.8747724 PM","Acrobat.exe","5444","FileSystemControl","D:\confidential-memo.pdf","INVALID DEVICE REQUEST","Control: 0x90390 (Device:0x9 Function:228 Method: 0)"
"9:22:38.8747812 PM","Acrobat.exe","5444","QueryAttributeInformationVolume","D:\confidential-memo.pdf","SUCCESS","FileSystemAttributes: Case Preserved, Unicode, EFS, 0x200, MaximumComponentNameLength: 255, FileSystemName: FAT32"
"9:22:38.8755551 PM","MsMpEng.exe","6804","CreateFileMapping","D:\confidential-memo.pdf","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"9:22:38.8755673 PM","MsMpEng.exe","6804","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:38.8756303 PM","MsMpEng.exe","6804","ReadFile","D:\confidential-memo.pdf","SUCCESS","Offset: 0, Length: 3,102, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"9:22:38.8878217 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\confidential-memo.pdf","BUFFER OVERFLOW","Name: \confi"
"9:22:38.8878500 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\confidential-memo.pdf","SUCCESS","Name: \confidential-memo.pdf"
"9:22:38.8879481 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:38.8879782 PM","Acrobat.exe","26588","ReadFile","D:\confidential-memo.pdf","SUCCESS","Offset: 0, Length: 8, Priority: Normal"
"9:22:38.8880304 PM","Acrobat.exe","26588","CloseFile","D:\confidential-memo.pdf","SUCCESS",""
"9:22:38.8886076 PM","Acrobat.exe","5444","CreateFile","D:\confidential-memo.pdf","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open No Recall, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.8886678 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\confidential-memo.pdf","SUCCESS","Name: \confidential-memo.pdf"
"9:22:38.8886842 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\confidential-memo.pdf","SUCCESS","Name: \confidential-memo.pdf"
"9:22:38.8887553 PM","Acrobat.exe","5444","QueryNormalizedNameInformationFile","D:\confidential-memo.pdf","SUCCESS",""
"9:22:38.8887918 PM","Acrobat.exe","5444","CloseFile","D:\confidential-memo.pdf","SUCCESS",""
"9:22:38.8889543 PM","Acrobat.exe","5444","CreateFile","D:\confidential-memo.pdf","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"9:22:38.8890123 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\confidential-memo.pdf","BUFFER OVERFLOW","Name: \confi"
"9:22:38.8890357 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\confidential-memo.pdf","SUCCESS","Name: \confidential-memo.pdf"
"9:22:38.8891095 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:38.8914235 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:38.8914452 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:38.8914669 PM","Acrobat.exe","26588","ReadFile","D:\confidential-memo.pdf","SUCCESS","Offset: 0, Length: 3,102, Priority: Normal"
"9:22:38.8915793 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:38.8915948 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:38.8916229 PM","Acrobat.exe","26588","ReadFile","D:\confidential-memo.pdf","SUCCESS","Offset: 0, Length: 3,102"
"9:22:38.8916458 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:38.8916626 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:38.8916826 PM","Acrobat.exe","26588","ReadFile","D:\confidential-memo.pdf","SUCCESS","Offset: 0, Length: 3,102"
"9:22:38.8917015 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:38.8917255 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:39.0617405 PM","Acrobat.exe","26588","ReadFile","D:\confidential-memo.pdf","SUCCESS","Offset: 883, Length: 1,831"
"9:22:39.0644877 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:39.0645072 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:39.4244926 PM","Acrobat.exe","5444","CreateFile","D:\confidential-memo.pdf","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open No Recall, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:39.4245453 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\confidential-memo.pdf","SUCCESS","Name: \confidential-memo.pdf"
"9:22:39.4245578 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\confidential-memo.pdf","SUCCESS","Name: \confidential-memo.pdf"
"9:22:39.4246458 PM","Acrobat.exe","5444","QueryNormalizedNameInformationFile","D:\confidential-memo.pdf","SUCCESS",""
"9:22:39.4246704 PM","Acrobat.exe","5444","CloseFile","D:\confidential-memo.pdf","SUCCESS",""
"9:22:39.4248042 PM","Acrobat.exe","5444","CreateFile","D:\confidential-memo.pdf","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:39.4248167 PM","Acrobat.exe","5444","QueryNetworkOpenInformationFile","D:\confidential-memo.pdf","SUCCESS","CreationTime: 9/12/2026 7:27:05 PM, LastAccessTime: 9/12/2026 12:00:00 AM, LastWriteTime: 9/10/2026 3:38:34 PM, ChangeTime: 1/1/1980 12:00:00 AM, AllocationSize: 1/1/1601 2:00:00 AM, EndOfFile: 1/1/1601 2:00:00 AM, FileAttributes: A"
"9:22:39.4248241 PM","Acrobat.exe","5444","CloseFile","D:\confidential-memo.pdf","SUCCESS",""
"9:22:39.4286213 PM","Acrobat.exe","5444","CreateFile","D:\confidential-memo.pdf","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open No Recall, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:39.4286509 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\confidential-memo.pdf","SUCCESS","Name: \confidential-memo.pdf"
"9:22:39.4286603 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\confidential-memo.pdf","SUCCESS","Name: \confidential-memo.pdf"
"9:22:39.4286989 PM","Acrobat.exe","5444","QueryNormalizedNameInformationFile","D:\confidential-memo.pdf","SUCCESS",""
"9:22:39.4287133 PM","Acrobat.exe","5444","CloseFile","D:\confidential-memo.pdf","SUCCESS",""
"9:22:39.4288085 PM","Acrobat.exe","5444","CreateFile","D:\confidential-memo.pdf","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:39.4288201 PM","Acrobat.exe","5444","QueryBasicInformationFile","D:\confidential-memo.pdf","SUCCESS","CreationTime: 9/12/2026 7:27:05 PM, LastAccessTime: 9/12/2026 12:00:00 AM, LastWriteTime: 9/10/2026 3:38:34 PM, ChangeTime: 1/1/1601 2:00:00 AM, FileAttributes: A"
"9:22:39.4288270 PM","Acrobat.exe","5444","CloseFile","D:\confidential-memo.pdf","SUCCESS",""
"9:22:39.4288879 PM","Acrobat.exe","5444","CreateFile","D:\","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open No Recall, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:39.4289158 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:39.4289264 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:39.4289634 PM","Acrobat.exe","5444","QueryNormalizedNameInformationFile","D:\","SUCCESS",""
"9:22:39.4289756 PM","Acrobat.exe","5444","CloseFile","D:\","SUCCESS",""
"9:22:39.4290043 PM","Acrobat.exe","5444","CreateFile","D:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:22:39.4290262 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:39.4290353 PM","Acrobat.exe","5444","QueryNameInformationFile","D:\","SUCCESS","Name: \"
"9:22:39.4290721 PM","Acrobat.exe","26588","QueryDirectory","D:\confidential-memo.pdf","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: confidential-memo.pdf, 2: confidential-memo.pdf"
"9:22:39.4290998 PM","Acrobat.exe","26588","CloseFile","D:\","SUCCESS",""
"9:22:39.6183763 PM","Acrobat.exe","26588","ReadFile","D:\confidential-memo.pdf","SUCCESS","Offset: 883, Length: 1,831"
"9:22:40.6795799 PM","Acrobat.exe","26588","ReadFile","D:\confidential-memo.pdf","SUCCESS","Offset: 883, Length: 1,831"
"9:22:42.4875221 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:42.4875309 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:42.5071121 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:42.5071252 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:42.5071437 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:42.5071497 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:42.5071584 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:42.5071647 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:42.5159932 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:42.5160054 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:45.5257967 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:45.5258128 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
"9:22:45.5262368 PM","Acrobat.exe","26588","QueryStandardInformationFile","D:\confidential-memo.pdf","SUCCESS","AllocationSize: 32,768, EndOfFile: 3,102, NumberOfLinks: 1, DeletePending: False, Directory: False"
